voltage,current,mAh,Wh,D+,D-,temperature,duration
5.12,0.64,1964,16.74,0.1,0.11,30,0:38:26
5.13,0.68,1964,16.74,0.11,0.1,30,0:38:27
5.12,0.67,1964,16.74,0.11,0.11,30,0:38:28
5.12,0.69,1964,16.74,0.1,0.11,31,0:38:29
5.13,0.66,1964,16.74,0.1,0.11,31,0:38:30
5.12,0.68,1965,16.74,0.11,0.1,31,0:38:31
5.13,0.66,1965,16.74,0.11,0.1,30,0:38:32
5.12,0.69,1965,16.75,0.11,0.11,30,0:38:33
5.13,0.68,1965,16.75,0.11,0.11,31,0:38:34
5.12,0.67,1965,16.75,0.1,0.11,30,0:38:35
5.12,0.7,1966,16.75,0.11,0.11,30,0:38:36
5.12,0.66,1966,16.75,0.11,0.11,31,0:38:37
5.13,0.62,1966,16.75,0.11,0.11,30,0:38:38
5.12,0.73,1966,16.75,0.11,0.11,31,0:38:39
5.12,0.63,1966,16.75,0.11,0.11,31,0:38:40
5.13,0.61,1966,16.75,0.11,0.11,30,0:38:41
5.13,0.61,1967,16.75,0.11,0.11,30,0:38:42
5.13,0.61,1967,16.76,0.1,0.11,30,0:38:43
5.13,0.61,1967,16.76,0.11,0.11,30,0:38:44
5.12,0.67,1967,16.76,0.1,0.1,30,0:38:45
5.13,0.6,1967,16.76,0.11,0.1,31,0:38:46
5.12,0.67,1967,16.76,0.11,0.11,30,0:38:47
5.12,0.61,1968,16.76,0.11,0.11,30,0:38:48
5.12,0.66,1968,16.76,0.11,0.11,30,0:38:49
5.13,0.61,1968,16.76,0.1,0.11,30,0:38:50
5.13,0.62,1968,16.76,0.1,0.11,31,0:38:51
5.14,0.6,1968,16.76,0.11,0.1,30,0:38:52
5.13,0.68,1969,16.76,0.1,0.11,31,0:38:53
5.13,0.61,1969,16.77,0.11,0.1,30,0:38:54
5.13,0.61,1969,16.77,0.11,0.1,31,0:38:55
5.12,0.62,1969,16.77,0.11,0.11,30,0:38:56
5.13,0.66,1969,16.77,0.1,0.1,30,0:38:57
5.12,0.71,1969,16.77,0.11,0.11,31,0:38:58
5.13,0.68,1970,16.77,0.11,0.1,30,0:38:59
5.13,0.68,1970,16.77,0.11,0.11,30,0:39:00
5.13,0.61,1970,16.77,0.1,0.11,31,0:39:01
5.12,0.65,1970,16.77,0.1,0.11,30,0:39:02
5.12,0.68,1970,16.77,0.11,0.1,31,0:39:03
5.13,0.62,1971,16.77,0.11,0.11,31,0:39:04
5.13,0.65,1971,16.78,0.1,0.1,30,0:39:05
5.12,0.68,1971,16.78,0.11,0.11,30,0:39:06
5.12,0.72,1971,16.78,0.1,0.11,31,0:39:07
5.12,0.66,1971,16.78,0.11,0.11,31,0:39:08
5.14,0.62,1971,16.78,0.1,0.1,31,0:39:09
5.12,0.68,1972,16.78,0.1,0.1,30,0:39:10
5.13,0.69,1972,16.78,0.1,0.11,31,0:39:11
5.13,0.61,1972,16.78,0.11,0.1,31,0:39:12
5.12,0.64,1972,16.78,0.11,0.11,30,0:39:13
5.13,0.61,1972,16.78,0.11,0.11,30,0:39:14
5.12,0.72,1973,16.78,0.11,0.11,30,0:39:15
5.12,0.63,1973,16.79,0.11,0.11,31,0:39:16
5.13,0.61,1973,16.79,0.1,0.11,30,0:39:17
5.12,0.66,1973,16.79,0.11,0.11,31,0:39:18
5.14,0.68,1973,16.79,0.11,0.11,30,0:39:19
5.13,0.61,1973,16.79,0.1,0.1,31,0:39:20
5.13,0.6,1974,16.79,0.11,0.11,30,0:39:21
5.13,0.62,1974,16.79,0.1,0.1,30,0:39:22
5.12,0.73,1974,16.79,0.1,0.11,30,0:39:23
5.13,0.61,1974,16.79,0.1,0.1,30,0:39:24
5.13,0.61,1974,16.79,0.11,0.1,31,0:39:25
5.12,0.64,1975,16.79,0.11,0.1,30,0:39:26
5.13,0.6,1975,16.8,0.11,0.1,31,0:39:27
5.13,0.62,1975,16.8,0.11,0.1,30,0:39:28
5.13,0.62,1975,16.8,0.1,0.1,30,0:39:29
5.12,0.69,1975,16.8,0.11,0.11,30,0:39:30
5.12,0.83,1975,16.8,0.11,0.1,30,0:39:31
5.11,1.03,1976,16.8,0.11,0.11,30,0:39:32
5.11,1.03,1976,16.8,0.11,0.11,30,0:39:33
5.12,0.79,1976,16.8,0.11,0.11,30,0:39:34
5.12,0.88,1977,16.81,0.11,0.1,30,0:39:35
5.12,0.66,1977,16.81,0.11,0.1,31,0:39:36
5.13,0.59,1977,16.81,0.11,0.11,30,0:39:37
5.13,0.6,1977,16.81,0.11,0.11,31,0:39:38
5.13,0.62,1977,16.81,0.1,0.1,31,0:39:39
5.12,0.6,1977,16.81,0.11,0.11,31,0:39:40
5.13,0.61,1978,16.81,0.1,0.11,30,0:39:41
5.13,0.59,1978,16.81,0.11,0.1,30,0:39:42
5.13,0.6,1978,16.81,0.11,0.1,30,0:39:43
5.13,0.67,1978,16.81,0.1,0.11,30,0:39:44
5.12,0.75,1978,16.81,0.11,0.1,30,0:39:45
5.12,0.68,1978,16.82,0.1,0.11,30,0:39:46
5.12,0.68,1979,16.82,0.11,0.11,30,0:39:47
5.13,0.69,1979,16.82,0.1,0.11,30,0:39:48
5.13,0.64,1979,16.82,0.11,0.1,30,0:39:49
5.13,0.62,1979,16.82,0.11,0.1,30,0:39:50
5.12,0.7,1979,16.82,0.11,0.11,30,0:39:51
5.14,0.61,1980,16.82,0.11,0.11,30,0:39:52
5.13,0.64,1980,16.82,0.1,0.11,31,0:39:53
5.12,0.6,1980,16.82,0.11,0.1,31,0:39:54
5.13,0.65,1980,16.82,0.11,0.11,31,0:39:55
5.13,0.61,1980,16.82,0.11,0.11,31,0:39:56
5.12,0.66,1980,16.83,0.11,0.11,31,0:39:57
5.14,0.62,1981,16.83,0.11,0.1,30,0:39:58
5.13,0.59,1981,16.83,0.11,0.11,30,0:39:59
5.12,0.65,1981,16.83,0.11,0.11,30,0:40:00
5.13,0.59,1981,16.83,0.11,0.11,30,0:40:01
5.14,0.59,1981,16.83,0.11,0.11,31,0:40:02
5.13,0.6,1981,16.83,0.11,0.1,30,0:40:03
5.14,0.6,1982,16.83,0.11,0.1,31,0:40:04
5.12,0.72,1982,16.83,0.11,0.1,30,0:40:05
5.13,0.6,1982,16.83,0.1,0.11,31,0:40:06
5.13,0.65,1982,16.83,0.1,0.11,30,0:40:07
5.14,0.61,1982,16.84,0.11,0.1,31,0:40:08
5.12,0.67,1983,16.84,0.1,0.11,30,0:40:09
5.12,0.67,1983,16.84,0.11,0.1,31,0:40:10
5.13,0.64,1983,16.84,0.1,0.11,31,0:40:11
5.13,0.61,1983,16.84,0.1,0.11,31,0:40:12
5.13,0.69,1983,16.84,0.11,0.1,31,0:40:13
5.13,0.62,1983,16.84,0.1,0.11,31,0:40:14
5.13,0.6,1984,16.84,0.1,0.1,30,0:40:15
5.12,0.59,1984,16.84,0.11,0.11,30,0:40:16
5.13,0.6,1984,16.84,0.1,0.1,31,0:40:17
5.13,0.6,1984,16.84,0.1,0.11,30,0:40:18
5.14,0.6,1984,16.85,0.11,0.1,31,0:40:19
5.12,0.67,1984,16.85,0.1,0.11,31,0:40:20
5.12,0.67,1985,16.85,0.11,0.11,31,0:40:21
5.13,0.6,1985,16.85,0.11,0.11,30,0:40:22
5.13,0.63,1985,16.85,0.1,0.11,31,0:40:23
5.14,0.66,1985,16.85,0.1,0.11,31,0:40:24
5.13,0.6,1985,16.85,0.11,0.11,30,0:40:25
5.13,0.6,1986,16.85,0.1,0.1,30,0:40:26
5.14,0.6,1986,16.85,0.11,0.11,30,0:40:27
5.13,0.59,1986,16.85,0.1,0.11,30,0:40:28
5.13,0.68,1986,16.85,0.11,0.1,31,0:40:29
5.13,0.59,1986,16.85,0.1,0.11,30,0:40:30
5.13,0.6,1986,16.86,0.1,0.1,30,0:40:31
5.13,0.6,1987,16.86,0.11,0.11,30,0:40:32
5.13,0.6,1987,16.86,0.1,0.1,31,0:40:33
5.13,0.61,1987,16.86,0.1,0.11,30,0:40:34
5.13,0.61,1987,16.86,0.1,0.1,30,0:40:35
5.13,0.6,1987,16.86,0.11,0.11,31,0:40:36
5.12,0.67,1987,16.86,0.11,0.11,30,0:40:37
5.12,0.6,1988,16.86,0.11,0.1,31,0:40:38
5.13,0.61,1988,16.86,0.1,0.1,31,0:40:39
5.13,0.63,1988,16.86,0.11,0.1,31,0:40:40
5.13,0.59,1988,16.86,0.11,0.11,30,0:40:41
5.13,0.6,1988,16.87,0.1,0.1,31,0:40:42
5.13,0.59,1988,16.87,0.1,0.11,31,0:40:43
5.13,0.58,1989,16.87,0.1,0.11,31,0:40:44
5.13,0.6,1989,16.87,0.11,0.11,30,0:40:45
5.12,0.7,1989,16.87,0.1,0.11,30,0:40:46
5.13,0.59,1989,16.87,0.11,0.1,30,0:40:47
5.13,0.6,1989,16.87,0.11,0.11,31,0:40:48
5.13,0.6,1989,16.87,0.11,0.11,30,0:40:49
5.13,0.6,1990,16.87,0.11,0.1,30,0:40:50
5.13,0.6,1990,16.87,0.11,0.11,31,0:40:51
5.13,0.59,1990,16.87,0.1,0.11,31,0:40:52
5.12,0.6,1990,16.87,0.11,0.1,30,0:40:53
5.14,0.61,1990,16.88,0.1,0.11,30,0:40:54
5.13,0.61,1990,16.88,0.1,0.11,31,0:40:55
5.13,0.6,1991,16.88,0.1,0.11,31,0:40:56
5.14,0.6,1991,16.88,0.1,0.11,30,0:40:57
5.13,0.59,1991,16.88,0.1,0.11,30,0:40:58
5.13,0.6,1991,16.88,0.11,0.11,31,0:40:59
5.14,0.6,1991,16.88,0.11,0.1,31,0:41:00
5.13,0.6,1991,16.88,0.11,0.1,31,0:41:01
5.13,0.6,1992,16.88,0.1,0.11,30,0:41:02
5.14,0.6,1992,16.88,0.11,0.11,30,0:41:03
5.12,0.72,1992,16.88,0.11,0.11,31,0:41:04
5.13,0.71,1992,16.89,0.11,0.1,31,0:41:05
5.12,0.69,1992,16.89,0.1,0.11,30,0:41:06
5.11,1.01,1993,16.89,0.1,0.11,31,0:41:07
5.12,0.91,1993,16.89,0.1,0.11,30,0:41:08
5.12,0.74,1993,16.89,0.11,0.11,30,0:41:09
5.13,0.59,1993,16.89,0.1,0.11,30,0:41:10
5.13,0.58,1993,16.89,0.1,0.1,30,0:41:11
5.13,0.58,1994,16.89,0.11,0.1,30,0:41:12
5.13,0.6,1994,16.89,0.11,0.1,31,0:41:13
5.13,0.61,1994,16.89,0.11,0.11,31,0:41:14
5.14,0.58,1994,16.9,0.1,0.1,30,0:41:15
5.13,0.59,1994,16.9,0.11,0.11,30,0:41:16
5.13,0.61,1994,16.9,0.11,0.1,30,0:41:17
5.13,0.61,1995,16.9,0.11,0.1,31,0:41:18
5.13,0.57,1995,16.9,0.1,0.11,31,0:41:19
5.13,0.61,1995,16.9,0.1,0.11,31,0:41:20
5.13,0.61,1995,16.9,0.1,0.11,30,0:41:21
5.14,0.6,1995,16.9,0.11,0.11,30,0:41:22
5.13,0.58,1996,16.9,0.1,0.11,30,0:41:23
5.13,0.59,1996,16.9,0.11,0.11,30,0:41:24
5.13,0.59,1996,16.9,0.11,0.11,30,0:41:25
5.13,0.59,1996,16.91,0.1,0.11,30,0:41:26
5.13,0.58,1996,16.91,0.1,0.11,31,0:41:27
5.13,0.62,1996,16.91,0.1,0.1,30,0:41:28
5.12,0.61,1997,16.91,0.1,0.1,30,0:41:29
5.13,0.6,1997,16.91,0.11,0.1,30,0:41:30
5.13,0.6,1997,16.91,0.11,0.11,31,0:41:31
5.13,0.6,1997,16.91,0.11,0.1,30,0:41:32
5.13,0.6,1997,16.91,0.11,0.1,31,0:41:33
5.14,0.55,1997,16.91,0.1,0.1,30,0:41:34
5.14,0.52,1997,16.91,0.1,0.1,31,0:41:35
5.13,0.53,1998,16.91,0.1,0.1,32,0:41:36
5.13,0.53,1998,16.91,0.1,0.1,30,0:41:37
5.14,0.58,1998,16.91,0.1,0.1,31,0:41:38
5.14,0.52,1998,16.92,0.1,0.1,31,0:41:39
5.14,0.54,1998,16.92,0.1,0.1,31,0:41:40
5.14,0.54,1998,16.92,0.1,0.1,30,0:41:41
5.13,0.57,1999,16.92,0.11,0.1,31,0:41:42
5.13,0.6,1999,16.92,0.11,0.11,31,0:41:43
5.15,0.55,1999,16.92,0.1,0.1,31,0:41:44
5.15,0.55,1999,16.92,0.1,0.1,30,0:41:45
5.14,0.58,1999,16.92,0.1,0.1,31,0:41:46
5.14,0.56,1999,16.92,0.1,0.1,31,0:41:47
5.14,0.54,1999,16.92,0.1,0.1,30,0:41:48
5.14,0.61,2000,16.92,0.11,0.11,31,0:41:49
5.13,0.58,2000,16.92,0.11,0.11,31,0:41:50
5.14,0.5,2000,16.93,0.11,0.1,31,0:41:51
5.14,0.59,2000,16.93,0.11,0.1,31,0:41:52
5.14,0.52,2000,16.93,0.1,0.11,30,0:41:53
5.13,0.52,2000,16.93,0.11,0.1,30,0:41:54
5.14,0.5,2001,16.93,0.1,0.1,30,0:41:55
5.14,0.59,2001,16.93,0.11,0.11,31,0:41:56
5.14,0.59,2001,16.93,0.11,0.11,30,0:41:57
5.13,0.6,2001,16.93,0.1,0.11,30,0:41:58
5.13,0.6,2001,16.93,0.1,0.11,30,0:41:59
5.14,0.52,2001,16.93,0.1,0.1,31,0:42:00
5.13,0.59,2002,16.93,0.11,0.11,30,0:42:01
5.13,0.56,2002,16.93,0.11,0.11,31,0:42:02
5.14,0.52,2002,16.94,0.1,0.11,31,0:42:03
5.14,0.5,2002,16.94,0.1,0.11,31,0:42:04
5.12,0.67,2002,16.94,0.11,0.11,31,0:42:05
5.13,0.5,2002,16.94,0.1,0.1,30,0:42:06
5.14,0.55,2002,16.94,0.1,0.1,30,0:42:07
5.14,0.53,2003,16.94,0.1,0.1,31,0:42:08
5.14,0.52,2003,16.94,0.1,0.1,31,0:42:09
5.14,0.5,2003,16.94,0.1,0.1,30,0:42:10
5.13,0.57,2003,16.94,0.1,0.11,30,0:42:11
5.13,0.58,2003,16.94,0.11,0.1,30,0:42:12
5.13,0.6,2003,16.94,0.11,0.1,30,0:42:13
5.14,0.52,2004,16.94,0.1,0.1,30,0:42:14
5.14,0.59,2004,16.94,0.1,0.11,30,0:42:15
5.15,0.56,2004,16.95,0.1,0.1,30,0:42:16
5.15,0.51,2004,16.95,0.1,0.11,31,0:42:17
5.14,0.51,2004,16.95,0.11,0.11,30,0:42:18
5.12,0.87,2004,16.95,0.11,0.11,30,0:42:19
5.11,1.02,2005,16.95,0.11,0.11,31,0:42:20
5.11,1.03,2005,16.95,0.11,0.11,31,0:42:21
5.12,0.85,2005,16.95,0.11,0.11,31,0:42:22
5.12,0.85,2005,16.95,0.11,0.12,30,0:42:23
5.12,0.83,2006,16.95,0.11,0.11,31,0:42:24
5.12,0.79,2006,16.96,0.11,0.11,31,0:42:25
5.12,0.73,2006,16.96,0.11,0.11,30,0:42:26
5.14,0.51,2006,16.96,0.1,0.1,30,0:42:27
5.13,0.58,2006,16.96,0.1,0.11,31,0:42:28
5.14,0.51,2007,16.96,0.1,0.1,31,0:42:29
5.15,0.51,2007,16.96,0.1,0.11,30,0:42:30
5.13,0.51,2007,16.96,0.1,0.11,30,0:42:31
5.13,0.52,2007,16.96,0.1,0.11,30,0:42:32
5.13,0.5,2007,16.96,0.11,0.1,31,0:42:33
5.13,0.52,2007,16.96,0.1,0.1,31,0:42:34
5.14,0.52,2007,16.96,0.1,0.1,31,0:42:35
5.12,0.78,2008,16.96,0.1,0.11,30,0:42:36
5.12,0.85,2008,16.97,0.11,0.11,30,0:42:37
5.12,0.82,2008,16.97,0.11,0.11,30,0:42:38
5.12,0.84,2008,16.97,0.11,0.12,31,0:42:39
5.12,0.91,2009,16.97,0.1,0.11,30,0:42:40
5.12,0.71,2009,16.97,0.11,0.11,31,0:42:41
5.12,0.9,2009,16.97,0.11,0.11,30,0:42:42
5.12,1.02,2009,16.97,0.12,0.11,31,0:42:43
5.13,0.68,2010,16.97,0.1,0.11,31,0:42:44
5.11,1.03,2010,16.98,0.11,0.11,30,0:42:45
5.14,0.57,2010,16.98,0.11,0.11,30,0:42:46
5.14,0.56,2010,16.98,0.11,0.1,31,0:42:47
5.14,0.58,2010,16.98,0.11,0.1,30,0:42:48
5.13,0.57,2010,16.98,0.1,0.1,31,0:42:49
5.13,0.61,2011,16.98,0.11,0.11,30,0:42:50
5.14,0.55,2011,16.98,0.1,0.1,30,0:42:51
5.15,0.51,2011,16.98,0.1,0.1,30,0:42:52
5.14,0.51,2011,16.98,0.1,0.1,30,0:42:53
5.14,0.52,2011,16.98,0.1,0.1,30,0:42:54
5.13,0.57,2011,16.98,0.11,0.1,31,0:42:55
5.15,0.52,2011,16.98,0.1,0.11,30,0:42:56
5.14,0.55,2012,16.99,0.11,0.1,30,0:42:57
5.14,0.57,2012,16.99,0.11,0.1,31,0:42:58
5.14,0.51,2012,16.99,0.1,0.1,30,0:42:59
5.14,0.57,2012,16.99,0.11,0.1,30,0:43:00
5.13,0.57,2012,16.99,0.1,0.11,30,0:43:01
5.13,0.5,2012,16.99,0.1,0.11,31,0:43:02
5.13,0.54,2013,16.99,0.1,0.11,31,0:43:03
5.13,0.5,2013,16.99,0.1,0.1,31,0:43:04
5.14,0.51,2013,16.99,0.1,0.1,30,0:43:05
5.13,0.5,2013,16.99,0.11,0.11,31,0:43:06
5.13,0.58,2013,16.99,0.1,0.1,30,0:43:07
5.15,0.57,2013,16.99,0.1,0.1,31,0:43:08
5.14,0.57,2013,16.99,0.1,0.1,30,0:43:09
5.14,0.54,2014,17.0,0.1,0.1,31,0:43:10
5.14,0.51,2014,17.0,0.1,0.1,30,0:43:11
5.14,0.6,2014,17.0,0.11,0.11,30,0:43:12
5.14,0.5,2014,17.0,0.1,0.1,31,0:43:13
5.14,0.55,2014,17.0,0.1,0.11,30,0:43:14
5.14,0.51,2014,17.0,0.1,0.11,30,0:43:15
5.13,0.54,2015,17.0,0.1,0.1,30,0:43:16
5.13,0.62,2015,17.0,0.1,0.11,30,0:43:17
5.12,0.62,2015,17.0,0.1,0.1,30,0:43:18
5.13,0.57,2015,17.0,0.11,0.11,31,0:43:19
5.14,0.52,2015,17.0,0.1,0.1,31,0:43:20
5.15,0.54,2015,17.0,0.1,0.1,30,0:43:21
5.13,0.5,2015,17.0,0.1,0.1,30,0:43:22
5.14,0.51,2016,17.01,0.1,0.1,30,0:43:23
5.13,0.56,2016,17.01,0.1,0.1,30,0:43:24
5.13,0.52,2016,17.01,0.1,0.11,30,0:43:25
5.14,0.51,2016,17.01,0.1,0.1,31,0:43:26
5.14,0.5,2016,17.01,0.1,0.1,30,0:43:27
5.14,0.5,2016,17.01,0.1,0.1,30,0:43:28
5.15,0.51,2016,17.01,0.1,0.1,30,0:43:29
5.14,0.56,2017,17.01,0.1,0.1,30,0:43:30
5.14,0.5,2017,17.01,0.11,0.1,30,0:43:31
5.15,0.51,2017,17.01,0.1,0.11,30,0:43:32
5.14,0.54,2017,17.01,0.11,0.11,30,0:43:33
5.14,0.55,2017,17.01,0.1,0.1,30,0:43:34
5.14,0.52,2017,17.01,0.1,0.1,30,0:43:35
5.14,0.51,2018,17.02,0.1,0.1,30,0:43:36
5.15,0.51,2018,17.02,0.11,0.1,30,0:43:37
5.14,0.5,2018,17.02,0.1,0.1,30,0:43:38
5.15,0.56,2018,17.02,0.1,0.1,31,0:43:39
5.14,0.54,2018,17.02,0.1,0.1,30,0:43:40
5.14,0.54,2018,17.02,0.1,0.1,31,0:43:41
5.14,0.5,2018,17.02,0.1,0.1,31,0:43:42
5.12,0.61,2019,17.02,0.11,0.11,31,0:43:43
5.15,0.52,2019,17.02,0.1,0.1,30,0:43:44
5.15,0.54,2019,17.02,0.1,0.1,30,0:43:45
5.14,0.5,2019,17.02,0.1,0.1,30,0:43:46
5.14,0.5,2019,17.02,0.1,0.1,30,0:43:47
5.14,0.5,2019,17.02,0.1,0.1,30,0:43:48
5.14,0.5,2019,17.03,0.1,0.1,30,0:43:49
5.14,0.55,2020,17.03,0.1,0.1,30,0:43:50
5.2,0.12,2020,17.03,0.1,0.1,30,0:43:51
5.18,0.14,2020,17.03,0.1,0.1,30,0:43:52
5.2,0.15,2020,17.03,0.1,0.1,31,0:43:53
5.19,0.14,2020,17.03,0.1,0.1,30,0:43:54
5.18,0.12,2020,17.03,0.1,0.1,30,0:43:55
5.18,0.15,2020,17.03,0.1,0.1,30,0:43:56
5.18,0.21,2020,17.03,0.1,0.1,31,0:43:57
5.19,0.15,2020,17.03,0.1,0.1,30,0:43:58
5.18,0.13,2020,17.03,0.1,0.1,30,0:43:59
5.2,0.14,2020,17.03,0.1,0.1,30,0:44:00
5.2,0.12,2020,17.03,0.1,0.1,30,0:44:01
5.17,0.13,2020,17.03,0.1,0.1,31,0:44:02
5.19,0.13,2020,17.03,0.1,0.1,30,0:44:03
5.19,0.12,2020,17.03,0.1,0.1,30,0:44:04
5.19,0.13,2020,17.03,0.1,0.1,31,0:44:05
5.17,0.11,2020,17.03,0.1,0.1,30,0:44:06
5.2,0.13,2020,17.03,0.1,0.1,30,0:44:07
5.19,0.16,2020,17.03,0.1,0.1,30,0:44:08
5.18,0.12,2020,17.03,0.1,0.1,30,0:44:09
5.2,0.11,2020,17.03,0.1,0.1,31,0:44:10
5.2,0.12,2020,17.03,0.1,0.1,31,0:44:11
5.19,0.13,2020,17.03,0.1,0.1,30,0:44:12
5.19,0.12,2020,17.03,0.1,0.1,31,0:44:13
5.18,0.12,2021,17.03,0.1,0.1,30,0:44:14
5.18,0.14,2021,17.03,0.1,0.11,30,0:44:15
5.19,0.13,2021,17.03,0.1,0.1,31,0:44:16
5.19,0.12,2021,17.03,0.1,0.1,31,0:44:17
5.19,0.12,2021,17.03,0.1,0.1,30,0:44:18
5.19,0.17,2021,17.03,0.1,0.1,30,0:44:19
5.2,0.13,2021,17.03,0.1,0.1,30,0:44:20
5.19,0.13,2021,17.03,0.1,0.1,30,0:44:21
5.19,0.13,2021,17.03,0.1,0.1,31,0:44:22
5.19,0.12,2021,17.03,0.1,0.1,30,0:44:23
5.2,0.11,2021,17.03,0.1,0.1,30,0:44:24
5.18,0.13,2021,17.03,0.1,0.1,31,0:44:25
5.17,0.16,2021,17.03,0.1,0.1,31,0:44:26
5.19,0.12,2021,17.03,0.1,0.1,30,0:44:27
5.2,0.12,2021,17.03,0.1,0.1,30,0:44:28
5.19,0.14,2021,17.03,0.1,0.1,30,0:44:29
5.19,0.13,2021,17.03,0.1,0.1,30,0:44:30
5.18,0.2,2021,17.03,0.1,0.1,30,0:44:31
5.18,0.14,2021,17.03,0.1,0.1,30,0:44:32
5.19,0.12,2021,17.03,0.1,0.1,30,0:44:33
5.18,0.13,2021,17.03,0.1,0.1,30,0:44:34
5.19,0.14,2021,17.04,0.1,0.1,31,0:44:35
5.2,0.13,2021,17.04,0.1,0.1,30,0:44:36
5.19,0.15,2021,17.04,0.1,0.1,30,0:44:37
5.19,0.15,2021,17.04,0.1,0.1,31,0:44:38
5.18,0.14,2021,17.04,0.1,0.1,31,0:44:39
5.16,0.25,2022,17.04,0.1,0.1,30,0:44:40
5.19,0.15,2022,17.04,0.11,0.1,30,0:44:41
5.19,0.12,2022,17.04,0.1,0.1,30,0:44:42
5.19,0.13,2022,17.04,0.11,0.1,30,0:44:43
5.19,0.12,2022,17.04,0.1,0.1,31,0:44:44
5.2,0.13,2022,17.04,0.1,0.1,30,0:44:45
5.2,0.12,2022,17.04,0.1,0.1,30,0:44:46
